pl_name,hostname,disc_year,discoverymethod,pl_rade,pl_bmasse,pl_bmassprov,pl_orbper,pl_eqt,pl_insol,pl_orbsmax,st_teff,st_rad,st_mass,st_met,st_age,sy_dist
TOI-4153 b,TOI-4153,2024,Transit,16.11851425,365.5026681,Mass,4.6174141,1669,1212.0072,0.06311,6860,1.605,1.572,0.317,0.4,423.84
TOI-4201 b,TOI-4201,2023,Transit,13.67495645,788.2144494,Mass,3.5819194,725,45.2,0.04,3794,0.63,0.61,0.52,1.4,189.011
TOI-421 b,TOI-421,2020,Transit,2.64,6.7,Mass,5.197576,922,154.57,0.0554,5291,0.866,0.833,-0.044,10.9,74.7969
TOI-421 c,TOI-421,2020,Transit,5.09,14.1,Mass,16.067541,635,34.32,0.117,5291,0.866,0.833,-0.044,10.9,74.7969
TOI-4214 b,TOI-4214,2025,Transit,10.68215861,165.2707716,Mass,3.4913885,1642,1210,0.05018,6370,1.434,1.382,0.294,1.1,346.881
TOI-431 b,TOI-431,2021,Transit,1.28,3.07,Mass,0.490047,1862,2120.4475,0.0113,4850,0.731,0.78,0.2,,32.5686
TOI-431 d,TOI-431,2021,Transit,3.29,9.9,Mass,12.46103,633,28.3588,0.098,4850,0.731,0.78,0.2,,32.5686
TOI-4311 b,TOI-4311,2026,Transit,1.376,4.5,Mass,0.9902738,1664,1273,0.01817,5063,0.8441,0.816,-0.065,6.6,134.988
TOI-4311 c,TOI-4311,2026,Transit,2.47,13.58,Mass,15.070425,671,33.8,0.1116,5063,0.8441,0.816,-0.065,6.6,134.988
TOI-4329 b,TOI-4329,2022,Transit,16.81347105,143.0227832,Mass,2.9223,2027.12,3990.5716,,6000,2.31,1.538,0.29,2.39,717.128
TOI-4336 A b,TOI-4336 A,2024,Transit,2.137,3.33,Mass,16.336351,309.4,1.53,0.0849,3307,0.326,0.306,0.14,6.7,22.5455
TOI-4336 A c,TOI-4336 A,2026,Transit,1.251,1.55,Mass,7.587266,399.5,4.24,0.05092,3307,0.326,0.306,0.14,6.7,22.5455
TOI-4342 b,TOI-4342,2023,Transit,2.329,7.3,Mass,5.5382592,639,27.8,0.0519,3866,0.598,0.587,0.26,,61.5204
TOI-4342 c,TOI-4342,2023,Transit,2.349,4.8,Mass,10.688662,514,11.6,0.0804,3866,0.598,0.587,0.26,,61.5204
TOI-4377 b,TOI-4377,2023,Transit,15.10970598,304.1617855,Mass,4.378081,1162.08,430.9826,0.0579,4974,3.52,1.36,0.205,3.88,455.82
TOI-4379 b,TOI-4379,2024,Transit,16.69017226,353.743017,Mass,3.25352,1869.38,2886.0903,,6020,1.976,1.372,0.16,4.51,645.158
TOI-4406 b,TOI-4406,2023,Transit,11.2089807,95.3485221,Mass,30.08364,904,58.0054,0.201,6219,1.29,1.19,0.1,2.9,261.834
TOI-4409 b,TOI-4409,2026,Transit,7.44,14.93793513,Mass,92.491789,305.05,2.0466,,4928,0.72,0.763,0,7,179.419
TOI-4427 b,TOI-4427,2026,Transit,13.09208946,87.72064033,Mass,4.6182621,1040,195,0.05389,5347,0.89,0.9,0.002,7.9,198.251
TOI-4438 b,TOI-4438,2024,Transit,2.4,4.11,Mass,7.446295,446,6,0.0523,3501,0.365,0.345,0.07,4.8,30.0346
TOI-4458 b,TOI-4458,2026,Transit,12.40834163,552.067943,Mass,3.9393792,1759,1595,0.0522,6151,1.96,1.47,0.17,2.8,505.432
TOI-4463 A b,TOI-4463 A,2023,Transit,13.26022417,252.3557552,Mass,2.8807198,1395,633,0.04036,5640,1.062,1.056,0.25,4.1,173.117
TOI-4465 b,TOI-4465,2025,Transit,14.01122587,1872.009317,Mass,101.94054,427,130.528,0.416,5545,1.014,0.93,-0.06,,121.139
TOI-4487 A b,TOI-4487 A,2025,Transit,14.60530185,397.2855088,Mass,3.9540709,1639,1203,0.05448,6206,1.634,1.378,0.216,2.45,479.145
TOI-4492 b,TOI-4492,2026,Transit,11.78063872,1881.544169,Mass,4.4331824,1207,510,0.0535,5711,1.222,1.067,0.219,,143.184
TOI-4495 b,TOI-4495,2026,Transit,2.483,7.7,Mass,2.56699,1735,1001.28,0.03957,6210,1.309,1.247,0.18,1.9,132.214
TOI-4495 c,TOI-4495,2024,Transit,4.03,23.2,Mass,5.18553,1365,346.626,0.06323,6210,1.309,1.247,0.18,1.9,132.214
TOI-4504 b,TOI-4504,2024,Transit,2.65,140,Mass,2.4261516,1345,548.0544,0.0338,5315,0.93,0.875,0.16,10,342.605
TOI-4504 c,TOI-4504,2024,Transit,11.17,821,Mass,82.819093,412.5,0.2639,0.3593,5315,0.93,0.875,0.16,10,342.605
TOI-4507 b,TOI-4507,2025,Transit,8.2,20,Mass,104.61611,464.8,23.5778,0.456,6260,1.04,1.11,-0.06,0.7,178.26
TOI-451 b,TOI-451,2020,Transit,1.84,4.7,Mass,1.8587033,1474,786,0.0274,5490,0.85,0.93,0.02,0.125,123.739
TOI-451 c,TOI-451,2020,Transit,2.93,3.7,Mass,9.192463,865,93,0.0795,5490,0.85,0.93,0.02,0.125,123.739
TOI-451 d,TOI-451,2020,Transit,3.93,10.2,Mass,16.364962,714,43.2,0.1168,5490,0.85,0.93,0.02,0.125,123.739
TOI-4515 b,TOI-4515,2024,Transit,12.17,637,Mass,15.266446,705,42.2987,0.118,5433,0.86,0.949,0.05,1.2,193.499
TOI-4529 b,TOI-4529,2026,Transit,1.77,4.9,Mass,5.879577,511,14.6089,,3697,0.48,0.482,-0.24,,28.384
TOI-4551 b,TOI-4551,2023,Transit,11.85910158,473.5643264,Mass,9.95581,1655,1247.74,0.0994,4896,3.55,1.31,0.23,4.92,215.986
TOI-4552 b,TOI-4552,2026,Transit,1.11,1.83,Mass,0.30110032,1122,263,0.0056255,3258,0.2869,0.2619,-0.07,,27.2684
TOI-4562 b,TOI-4562,2023,Transit,12.53,732,Mass,225.1064,318,3.2011,0.768,6096,1.152,1.192,0.08,0.7,339.605
TOI-4582 b,TOI-4582,2023,Transit,10.53644186,168.4490557,Mass,31.034,614.66,33.7343,,5190,2.5,1.34,0.17,,383.846
TOI-4600 b,TOI-4600,2023,Transit,6.8,959.8417891,Mass,82.6869,347,3.3159,0.349,5170,0.81,0.89,0.16,2.3,216.056
TOI-4600 c,TOI-4600,2023,Transit,9.42,2946.269333,Mass,482.8191,191,48.3867,1.152,5170,0.81,0.89,0.16,2.3,216.056
TOI-4602.01,TOI-4602,2024,Transit,2.45,5.53,Mass,3.9812999,1344,664,0.04747,5966,1.08,0.9,-0.26,,63.0637
TOI-4603 b,TOI-4603,2023,Transit,11.67975789,4096.808166,Mass,7.24599,1677,1192,0.0888,6264,2.738,1.765,0.342,1.64,225.643
TOI-4633 c,TOI-4633,2024,Transit,3.2,123,Mass,271.9445,268.57,1.56,0.847,5800,1.05,1.1,0.2379,1.3,95.2016
TOI-4641 b,TOI-4641,2023,Transit,8.18255591,1229.995935,Mass,22.09341,950.11,192.5802,0.173,6560,1.72,1.41,-0.09,2.69,86.3501
TOI-4666 b,TOI-4666,2025,Transit,12.53164042,155.418091,Mass,2.9089165,695,55.6,0.034,3793,0.585,0.576,0.79,3,154.749
TOI-469.01,TOI-469,2021,Transit,3.41,9.1,Mass,13.6308205,716,74.7,0.111,5289,0.98,0.901,0.24,11.2,68.192
TOI-4734 b,TOI-4734,2025,Transit,10.9175472,61.65871096,Mass,6.235633,1468,775,0.074,6070,1.857,1.391,0.288,3.2,563.068
TOI-4773 b,TOI-4773,2025,Transit,15.22179579,1687.668841,Mass,1.7452851,2255,3879.8071,0.03216,6740,1.55,1.452,0.11,1.07,492.888
TOI-4791 b,TOI-4791,2023,Transit,12.44196858,734.1836202,Mass,4.28088,1472,783.2,0.0555,6058,1.409,1.242,0.207,3.3,328.802
TOI-4794 b,TOI-4794,2025,Transit,14.35870428,308.2935548,Mass,3.5658116,1673,1310,0.0492,6390,1.451,1.25,-0.102,2.7,543.008
TOI-480 b,TOI-480,2024,Transit,2.85372018,20.8,Mass,6.866196,1198.94,531.521,0.077,6174,1.4877,1.2793,0.164,2.7,54.5306
TOI-481 b,TOI-481,2020,Transit,11.09691,486.2799,Mass,10.33111,1370,253.126,0.097,5735,1.66,1.14,0.26,6.7,179.366
TOI-4860 b,TOI-4860,2023,Transit,8.7,86.7,Mass,1.5227591,694,42.5,0.01808,3260,0.358,0.34,0.27,4.5,80.1423
TOI-4914 b,TOI-4914,2024,Transit,12.87,227,Mass,10.60057,894,18.1082,0.098,5805,1,1.03,-0.13,5.3,299.89
TOI-4940 b,TOI-4940,2025,Transit,6.61,89,Mass,25.867811,643,40.4612,0.165,5504,1.163,1.012,0.326,9.8,345.659
TOI-4961 b,TOI-4961,2025,Transit,12.34108775,572.0911326,Mass,7.479182,919,115,0.0726,5380,0.912,0.912,0.206,8,213.073
TOI-4994 b,TOI-4994,2024,Transit,8.54124329,88.99195396,Mass,21.491984,717.6,40,0.1515,5640,1.055,1.005,0.165,6.3,329.304
TOI-500 b,TOI-500,2022,Transit,1.166,1.42,Mass,0.548177,1617,1138,0.01189,4440,0.678,0.74,0.12,5,47.3924
TOI-5005 b,TOI-5005,2024,Transit,6.25,32.7,Mass,6.3085044,1040,226,0.06614,5749,0.93,0.97,0.15,2.2,207.891
TOI-5007 b,TOI-5007,2026,Transit,11.07447293,211.0380622,Mass,2.543371,774,85.3,0.0307,3793,0.656,0.632,0.43,4,203.352
TOI-5027 b,TOI-5027,2025,Transit,10.76062147,642.0133821,Mass,10.24368,1056,190.912,0.093,5909,0.92,1.02,-0.15,0.4,204.429
TOI-5076 b,TOI-5076,2024,Transit,3.48935569,16.14568308,Mass,23.443162,550,12.8373,0.1481,4780,0.844,0.789,0.082,8.4,82.857
TOI-5108 b,TOI-5108,2025,Transit,6.6,32,Mass,6.753581,1180,122.785,0.073,5808,1.29,1.1,0.2,5.8,130.919
TOI-5110 b,TOI-5110,2024,Transit,11.98240037,921.7023803,Mass,30.158577,976,15.1027,0.2157,6160,2.333,1.469,0.065,4,392.259
TOI-512 b,TOI-512,2025,Transit,1.54,3.57,Mass,7.18886,1009,127,,5277,0.89,0.74,-0.11,8.235,67.3975
TOI-5153 b,TOI-5153,2022,Transit,11.88151954,1036.120607,Mass,20.33003,906,49.5559,0.158,6300,1.4,1.24,0.12,5.4,390.484
TOI-5181 A b,TOI-5181 A,2025,Transit,13.34989601,330.5415433,Mass,3.8922295,1585,1053,0.0522,6060,1.53,1.25,0.208,4.1,480.155
TOI-519 b,TOI-519,2021,Transit,11.54525012,147.1545524,Mass,1.2652328,687,54,0.0159,3322,0.35,0.335,0.27,5.4,115.557
TOI-5205 b,TOI-5205,2023,Transit,11.6,343,Mass,1.630757,737,49,0.0199,3430,0.394,0.392,0,,86.4493
TOI-521 b,TOI-521,2025,Transit,1.98,5.3,Mass,1.54285047,794,66,0.0195,3544,0.421,0.42,-0.12,0.8,60.9425
TOI-5210 b,TOI-5210,2025,Transit,10.72699453,81.99972901,Mass,4.5661061,1286,456,0.0557,5723,1.209,1.105,0.324,5.3,302.086
TOI-5218 b,TOI-5218,2024,Transit,9.86,657,Mass,4.291452,783,62,0.0469,4230,0.708,0.739,0.41,6.7,377.483
TOI-5232 b,TOI-5232,2024,Transit,12.778238,743.7184724,Mass,4.0966692,1772,1193.86,0.05593,6500,1.785,1.389,-0.104,2.37,609.388
TOI-5261 b,TOI-5261,2025,Transit,11.60129502,3651.848396,Mass,4.1509768,1244,159.592,0.05134,5790,1.021,1.037,0.254,4.2,377.054
TOI-5292 A b,TOI-5292 A,2026,Transit,12.64373023,412.8591007,Mass,2.02191,809,102,0.0279,3919,0.611,0.596,0.33,5,337.095
TOI-5293 A b,TOI-5293 A,2023,Transit,11.9,170.4,Mass,2.930289,675,34.6,0.034,3586,0.52,0.54,-0.03,2.9,162.229
TOI-530 b,TOI-530,2021,Transit,9.30345398,127.1313628,Mass,6.387597,565,14.259,0.052,3659,0.54,0.53,0.376,,148.762
TOI-5300 b,TOI-5300,2025,Transit,9.86390302,190.6970442,Mass,2.262196,1043,198,0.0295,4610,0.65,0.67,-0.17,,162.51
TOI-5301 b,TOI-5301,2024,Transit,13.09208946,1182.321674,Mass,5.858858,1648,429.794,0.073,6240,2.19,1.483,0.03,2.43,629.161
TOI-532 b,TOI-532,2021,Transit,5.82,61.5,Mass,2.3266508,867,94.1,0.0296,3927,0.612,0.639,0.338,7.1,135.047
TOI-5322 b,TOI-5322,2025,Transit,16.6117094,184.0226477,Mass,5.4233207,1350,554,0.0604,5692,1.462,0.998,-0.048,9.7,476.899
TOI-5340 b,TOI-5340,2025,Transit,15.07607904,270.1541459,Mass,4.9394392,1566,1004,0.0628,5990,1.842,1.35,0.208,3.5,532.629
TOI-5344 b,TOI-5344,2023,Transit,10.60369574,130.9453037,Mass,3.792622,689,38,0.04041,3747,0.588,0.612,0.425,10.9,138.367
TOI-5349 b,TOI-5349,2026,Transit,10.2,127.4,Mass,3.317921,719,44.5,0.0369,3751,0.58,0.61,0.5,9,188.336
TOI-5350 b,TOI-5350,2025,Transit,12.41955062,2094.489202,Mass,7.581367,1195,321.879,0.0796,6220,1.263,1.167,0.044,3.1,277.419
TOI-5386 A b,TOI-5386 A,2025,Transit,14.70618268,155.1002626,Mass,3.62156552,1488,817,0.04856,6094,1.245,1.165,0.182,3.4,394.486
TOI-5388.01,TOI-5388,2024,Transit,0.99,2.2,Mass,2.5946748,488,3.3023,0.024335855,3440,0.3,0.292,-0.36,,18.5226
TOI-5398 b,TOI-5398,2022,Transit,10.3,58.7,Mass,10.590547,947,118.413,0.098,6000,1.051,1.146,0.09,0.65,130.855
TOI-5398 c,TOI-5398,2023,Transit,3.52,11.8,Mass,4.77271,1242,370.603,0.057,6000,1.051,1.146,0.09,0.65,130.855
TOI-5422 b,TOI-5422,2026,Transit,9.10169233,8899.195396,Mass,5.377219,1369,580,0.0619,5820,1.474,1.066,-0.012,7.6,346.141
TOI-544 b,TOI-544,2022,Transit,2.018,2.89,Mass,1.548352,999,240.195,0.0225,4169,0.623,0.631,-0.17,9,41.1166
TOI-5542 b,TOI-5542,2022,Transit,11.30986153,419.5334972,Mass,75.12375,441,9.6,0.332,5700,1.058,0.89,-0.21,10.8,348.849
TOI-5573 b,TOI-5573,2025,Transit,9.75,112,Mass,8.79758977,528,12.92,0.0712,3790,0.594,0.619,0.42,9.7,186.562
TOI-558 b,TOI-558,2021,Transit,12.17295304,1147.360549,Mass,14.574071,1061,248.8554,0.1291,6466,1.496,1.349,-0.004,1.79,402.63
TOI-559 b,TOI-559,2021,Transit,12.22899794,1910.148726,Mass,6.9839095,1180,404.915,0.0723,5925,1.233,1.026,-0.069,6.8,233.266
TOI-5592 b,TOI-5592,2025,Transit,17.14974047,285.7277379,Mass,2.6085846,1789,1712,0.03935,6237,1.393,1.194,-0.013,3.6,597.026
TOI-561 b,TOI-561,2020,Transit,1.397,2.02,Mass,0.4465697,2319,4709,0.01064,5342,0.843,0.806,-0.41,16.1,85.799
TOI-561 c,TOI-561,2020,Transit,2.865,5.93,Mass,10.778838,802,67.5,0.0889,5342,0.843,0.806,-0.41,16.1,85.799
TOI-561 d,TOI-561,2020,Transit,2.615,13.33,Mass,25.71268,600,21.2,0.1587,5342,0.843,0.806,-0.41,16.1,85.799
TOI-561 e,TOI-561,2020,Transit,2.517,12.4,Mass,77.144,416,4.89,0.33,5342,0.843,0.806,-0.41,16.1,85.799
TOI-5616 b,TOI-5616,2024,Transit,10.78,624,Mass,2.002849,939,137,0.0272,3996,0.646,0.666,0.14,7.2,390.415
TOI-5624 b,TOI-5624,2026,Transit,2.314,9.4,Mass,3.3903473,1136,251.103,0.04201,5327,0.82,0.858,-0.023,5.7,101.913
TOI-5624 c,TOI-5624,2026,Transit,2.474,4.8,Mass,7.885385,857,96.429,0.07374,5327,0.82,0.858,-0.023,5.7,101.913
TOI-5624 d,TOI-5624,2026,Transit,3.584,4.9,Mass,13.731468,712.6,157.055,0.1067,5327,0.82,0.858,-0.023,5.7,101.913
TOI-5624 e,TOI-5624,2026,Transit,3.247,8.9,Mass,21.489936,613.8,21.9904,0.1439,5327,0.82,0.858,-0.023,5.7,101.913
TOI-5628 A b,TOI-5628 A,2026,Transit,8.29464572,28.60455663,Mass,4.3416612,492,45.5107,0.0368,3310,0.35,0.36,-0.1,,110.03
TOI-5634 A b,TOI-5634 A,2024,Transit,10.42,588,Mass,2.2035373,837,77,0.0272,3896,0.54,0.556,-0.27,7.4,306.144
TOI-564 b,TOI-564,2020,Transit,11.43318,464.98529,Mass,1.651144,1714,1423,0.02734,5640,1.088,0.998,0.143,7.3,199.581
TOI-5678 b,TOI-5678,2023,Transit,4.91,20,Mass,47.73022,513,3.8369,0.249,5485,0.938,0.905,0,8.5,165.393
TOI-5688 A b,TOI-5688 A,2024,Transit,10.3,124,Mass,2.94815527,742,50.3,0.03379,3713,0.57,0.6,0.47,7.2,226.318
TOI-5720 b,TOI-5720,2024,Transit,1.09,4.3,Mass,1.4344555,708,41.7,0.018288,3325,0.383,0.383,0.03,5,35.8256
TOI-5734 b,TOI-5734,2026,Transit,2.1,9.1,Mass,6.1841876,688,56.3778,0.05921,4750,0.639,0.724,-0.13,0.5,32.5102
TOI-5786 b,TOI-5786,2025,Transit,8.54,73,Mass,12.779107,1040,374.462,0.114,6235,1.36,1.23,0.08,2.5,192.475
TOI-5788 b,TOI-5788,2026,Transit,1.528,3.72,Mass,6.340758,910,175.1,0.064,5615,0.87,0.87,-0.32,5.72,97.614
TOI-5788 c,TOI-5788,2026,Transit,2.272,6.4,Mass,16.213362,667,49.8,0.1197,5615,0.87,0.87,-0.32,5.72,97.614
TOI-5789 c,TOI-5789,2026,Transit,2.86,5,Mass,12.927748,718,8.7194,0.1009,5185,0.833,0.821,-0.12,9.4,20.4581
TOI-5795 b,TOI-5795,2025,Transit,5.62,23.66,Mass,6.1406325,1136.78,240.6761,0.064,5715,1.082,0.901,-0.27,10.2,156.53
TOI-5800 b,TOI-5800,2025,Transit,2.46,9.5,Mass,2.6278838,1108,274.163,0.0344,4850,0.773,0.778,-0.04,8.1,42.9052
TOI-5806 b,TOI-5806,2026,Transit,15.13212395,721.4704839,Mass,3.1856381,1621,1660,0.0484,6730,1.387,1.333,-0.019,,119.199
TOI-5811 B b,TOI-5811 B,2026,Transit,21.96960217,257.4410097,Mass,6.25663,1530,1320,0.0731,4840,3.73,1.08,-0.06,,170.135
TOI-5817 b,TOI-5817,2025,Transit,3.08,10.3,Mass,15.61031,950,126.8632,0.1223,5770,1.427,0.97,-0.24,9.7,80.7542
TOI-5882 b,TOI-5882,2025,Transit,11.46678726,6995.403238,Mass,7.148972,1515,4792.5,0.0804,5920,2.26,1.334,0.18,4.11,416.104
TOI-5916 b,TOI-5916,2026,Transit,11.8,219,Mass,2.36712341,716,43.8,0.02789,3541,0.487,0.518,0.04,5,199.724
TOI-6008 b,TOI-6008,2024,Transit,1.03,4,Mass,0.8574347,707,41.5,0.010777,3075,0.242,0.23,0.3,3,23.1008
TOI-6016 b,TOI-6016,2024,Transit,13.67495645,371.8592362,Mass,4.023687,1890,940,0.055,6110,1.51,1.31,0.28,0.3,364.715
TOI-6019 b,TOI-6019,2026,Transit,12.3,149,Mass,14.547952,1095,249.6501,0.1212,5561,2.02,1.13,0.04,6.4,260.342
TOI-6029 b,TOI-6029,2024,Transit,14.39233122,519.6494454,Mass,5.7987,1484,806.794,,6223,2.338,1.548,0.37,2.31,603.119
TOI-603 b,TOI-603,2026,Transit,7.37,33,Mass,16.179846,899,157,0.1282,6027,1.477,1.24,0.183,,205.924
TOI-6034 b,TOI-6034,2024,Transit,11.92,254,Mass,2.576184,714,43,0.02949,3635,0.489,0.514,-0.09,7.8,117.992
TOI-6038 A b,TOI-6038 A,2025,Transit,6.41,78.5,Mass,5.8267311,1439,716,0.069,6110,1.648,1.291,0.124,3.65,179.147
TOI-6041 b,TOI-6041,2025,Transit,4.55,28.9,Mass,26.04945,605.6,22.4,0.1651,5445,0.879,0.885,0.104,7.9,72.4731
TOI-6054.01,TOI-6054,2024,Transit,2.64,12.5,Mass,7.501428,1360,570,0.0763,6047,1.662,1.107,-0.07,6,79.407
TOI-6054.02,TOI-6054,2024,Transit,2.82,9.3,Mass,12.563636,1143,285,0.1079,6047,1.662,1.107,-0.07,6,79.407
TOI-6130 b,TOI-6130,2024,Transit,14.3474953,333.7198274,Mass,2.392679,1750,1150,0.036,6110,1.51,1.31,0.28,0.3,220.882
TOI-615 b,TOI-615,2023,Transit,18.97680433,138.255357,Mass,4.6615983,1666,1286,0.0678,6850,1.732,1.449,-0.1,1.7,360.408
TOI-6158 b,TOI-6158,2026,Transit,10.4,135,Mass,3.0446899,636,27.3,0.03275,3467,0.476,0.503,0.11,,180.96
TOI-622 b,TOI-622,2023,Transit,9.2362001,96.30200732,Mass,6.402513,1388,602,0.0708,6400,1.415,1.313,0.09,0.9,123.297
TOI-6255 b,TOI-6255,2024,Transit,1.079,1.44,Mass,0.23818244,1256.46,588.9944,,3421,0.37,0.353,-0.14,,20.3167
TOI-628 b,TOI-628,2021,Transit,11.88154,2011.8639,Mass,3.4095675,1586,1052.9,0.0486,6250,1.345,1.311,0.258,1.28,178.68
TOI-6303 b,TOI-6303,2025,Transit,11.59,2493,Mass,9.485236,541,14.28,0.0761,3977,0.609,0.644,0.44,6.4,152.219
TOI-6324 b,TOI-6324,2025,Transit,1.059,1.17,Mass,0.279221,1216,284.211,,3247,0.293,0.269,-0.32,,20.5488
TOI-6330 b,TOI-6330,2025,Transit,10.89,3179,Mass,6.8500246,495,9.97,0.05763,3539,0.49,0.531,0.08,7.6,139.042
TOI-640 b,TOI-640,2021,Transit,19.2794468,181.162192,Mass,5.003777,1816,1150.12,0.06608,6460,2.082,1.536,0.072,1.99,341.997
TOI-6420 b,TOI-6420,2025,Transit,11.93756445,2606.192937,Mass,6.961508,1213,106.619,0.0753,6020,1.312,1.165,0.24,4.4,634.712
TOI-654.01,TOI-654,2024,Transit,2.378,8.71,Mass,1.527561,794,65,0.01944,3521,0.43,0.419,0.12,,57.7553
TOI-6564 b,TOI-6564,2026,Transit,16.39873876,222.1620565,Mass,3.985413,1445,1257.4271,0.0542,5943,1.7,1.18,0.19,4,191.372
TOI-6628 b,TOI-6628,2025,Transit,10.98480109,235.1930212,Mass,18.18424,833,20.0861,0.134,5463,1.01,0.97,0.36,7.5,320.527
TOI-663 b,TOI-663,2024,Transit,2.27,4.45,Mass,2.598902,674,49.1,0.0295,3681,0.512,0.514,0.07,,64.2308
TOI-663 c,TOI-663,2024,Transit,2.26,3.65,Mass,4.6955507,553,22.3,0.0437,3681,0.512,0.514,0.07,,64.2308
TOI-663 d,TOI-663,2024,Transit,1.92,5.2,Mass,7.1027268,482,12.9,0.0576,3681,0.512,0.514,0.07,,64.2308
TOI-6651 b,TOI-6651,2024,Transit,5.09,61,Mass,5.056973,1493,817,0.0633,5940,1.721,1.323,0.225,3.71,212.128
TOI-669 b,TOI-669,2023,Transit,2.58606487,10,Mass,3.945152,1124.85,388.2,0.048,5597,0.9882,0.9245,0.001,7.9,142.867
TOI-6692 b,TOI-6692,2026,Transit,11.67975789,197.0536123,Mass,131.125,467,182.3533,0.512,5890,1.385,1.047,-0.008,7.8,312.903
TOI-6695 b,TOI-6695,2025,Transit,9.52763359,66.74396547,Mass,80.389,599,85.9385,0.402,6400,1.517,1.338,0.2,2.1,282.536
TOI-672 b,TOI-672,2023,Transit,5.31,50.9,Mass,3.633581,699.5,39.8,0.0376,3810,0.54,0.54,-0.14,,66.9071
TOI-674 b,TOI-674,2021,Transit,5.25,23.6,Mass,1.977143,635,38.4,0.025,3514,0.42,0.42,0.17,,46.0851
TOI-677 b,TOI-677,2020,Transit,13.11450742,392.2002542,Mass,11.2365985,1252,37.6345,0.1041,6295,1.28,1.181,0,2.92,141.812
TOI-6884 b,TOI-6884,2026,Transit,10.39072511,8365.243672,Mass,4.808264,1652,1230,0.0629,6330,1.84,1.41,0.094,2.61,562.376
TOI-6894 b,TOI-6894,2025,Transit,9.5836785,53.39517238,Mass,3.37077196,417.9,5.54,0.02604,3007,0.2276,0.207,0.142,,73.8131
TOI-7041 b,TOI-7041,2025,Transit,11.43316031,114.4182265,Mass,9.691,882.37,143.259,,4700,4.1,1.07,0.25,10.3,439.52
TOI-7149 b,TOI-7149,2025,Transit,13.2,224,Mass,2.65206166,593,20.6,0.02603,3363,0.351,0.344,-0.08,7.8,126.126
TOI-7169 b,TOI-7169,2026,Transit,16.53324653,130.3096469,Mass,3.4373125,1631,1169,0.0428,5714,1.5,0.885,-0.72,12.3,467.151
TOI-7189 b,TOI-7189,2026,Transit,10.9,159.04,Mass,2.89055,738,49.3,0.03294,3775,0.591,0.612,0.47,,192.09
TOI-7265 B b,TOI-7265 B,2026,Transit,10.7,224.95,Mass,4.17232,571,17.7,0.04007,3503,0.497,0.521,0.35,,143.97
TOI-733 b,TOI-733,2023,Transit,1.992,5.72,Mass,4.884765,1055.8,207.1,0.0618,5585,0.949,0.956,-0.04,4.4,75.2092
TOI-7393 b,TOI-7393,2026,Transit,11.3,194.78,Mass,3.33708,747,51.8,0.03664,3927,0.582,0.6,-0.35,,189.038
TOI-7394 B b,TOI-7394 B,2026,Transit,11.5,668.74,Mass,1.252995,986,156.7,0.01913,3717,0.609,0.624,0.5,,189.986
TOI-7510 b,TOI-7510,2025,Transit,7.31,18.1,Mass,11.530869,878,1678.5119,0.1019,5720,1.035,1.063,0.25,4.4,249.006
TOI-7510 c,TOI-7510,2025,Transit,10.81,131,Mass,22.5687423,702,92.4087,0.1595,5720,1.035,1.063,0.25,4.4,249.006
TOI-7510 d,TOI-7510,2025,Transit,10.52,190,Mass,48.864468,542.4,20.6036,0.2672,5720,1.035,1.063,0.25,4.4,249.006
TOI-756 b,TOI-756,2025,Transit,2.81,9.83,Mass,1.2392495,934,127,0.018,3657,0.505,0.505,0.196,3.2,86.1759
TOI-757 b,TOI-757,2024,Transit,2.5,10.5,Mass,17.46819,641,24.3644,0.122,5278,0.78,0.8,-0.27,7.5,60.3418
TOI-762 A b,TOI-762 A,2024,Transit,8.33948164,79.77493016,Mass,3.4716826,555.4,17.0012,0.03418,3266,0.425,0.442,0.357,9.3,98.4458
TOI-763 b,TOI-763,2020,Transit,2.28,9.79,Mass,5.6057,1038,182.935,0.06,5450,0.897,0.917,0.01,,95.1274
TOI-763 c,TOI-763,2020,Transit,2.63,9.32,Mass,12.2737,800,64.3196,0.1011,5450,0.897,0.917,0.01,,95.1274
TOI-771 b,TOI-771,2024,Transit,1.36,2.47,Mass,2.3260155,543,14,0.0208,3370,0.232,0.22,-0.13,6.7,25.2788
TOI-776 b,TOI-776,2020,Transit,1.798,5,Mass,8.24662,520,11.5,0.0653,3725,0.547,0.542,-0.21,6.1,27.1701
TOI-776 c,TOI-776,2020,Transit,2.047,6.9,Mass,15.665323,420,4.9,0.1001,3725,0.547,0.542,-0.21,6.1,27.1701
TOI-778 b,TOI-778,2023,Transit,15.4,878,Mass,4.633611,1561,734.672,0.06,6643,1.71,1.4,0,1.95,161.743
TOI-782 b,TOI-782,2024,Transit,2.734,19.1,Mass,8.0240015,435,5.91,0.0578,3370,0.413,0.397,0.34,,52.5122
TOI-784 b,HD 307842,2023,Transit,1.93,9.67,Mass,2.7970365,1256,413.894,0.038,5558,0.907,0.91,-0.13,,64.5997
TOI-791 b,TOI-791,2026,Transit,11.13051784,9.5,Mass,139.29931,434.3,8.47,0.602,6294,1.474,1.28,-0.14,,341.221
TOI-791 c,TOI-791,2026,Transit,12.94637271,18.6,Mass,232.0157,362.8,4.12,0.863,6294,1.474,1.28,-0.14,,341.221
TOI-815 b,TOI-815,2024,Transit,2.94,7.6,Mass,11.197259,686,36.9,0.0903,4869,0.77,0.776,-0.09,0.2,59.7117
